VENUE,H_TEAM,LAT,LNG,LOCATION,MANUAL_ENTRY
PALAMALAGUTI,VIRTUS VIDIVICI BOLOGNA,44.4858825,11.2483012,"Zona Industriale Via del Lavoro, Casalecchio di Reno, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False
PALASERRADIMIGNI,DINAMO BANCO DI SARDEGNA SASSARI,40.7170208,8.5829602,"Sassari, Sassari, Provincia di Sassari, Sardegna, Italy",False
PALASPORTS MENS SANA,MONTEPASCHI,43.3340339,11.3137407,"Siena, Siena, Provincia di Siena, Toscana, Italy",False
PALASPORTS MENS SANA,MONTEPASCHI SIENA,43.3340339,11.3137407,"Siena, Siena, Provincia di Siena, Toscana, Italy",False
PALAU BLAUGRANA,AXA FC BARCELONA,41.3800515,2.1201319,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU BLAUGRANA,FC BARCELONA,41.3800515,2.1201319,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU BLAUGRANA,FC BARCELONA LASSA,41.3800515,2.1201319,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU BLAUGRANA,FC BARCELONA REGAL,41.3800515,2.1201319,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU BLAUGRANA,REGAL FC BARCELONA,41.3800515,2.1201319,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU BLAUGRANA,REGAL FC BARCELONA ,41.3800515,2.1201319,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU OLÍMPIC DE BADALONA,DKV JOVENTUT ,41.4425079,2.2319852,"Badalona, Barcelona, Catalunya, Spain",False
PALAU SANT JORDI,MACCABI ELECTRA TEL AVIV,41.36337169999999,2.152593,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU SANT JORDI,PANATHINAIKOS,41.36337169999999,2.152593,"Barcelona, Barcelona, Catalunya, Spain",False
PALAU SANT JORDI,REAL MADRID,41.36337169999999,2.152593,"Barcelona, Barcelona, Catalunya, Spain",False
PALAZZO DELLO SPORT,LOTTOMATICA ROMA,41.8252861,12.4665778,"Roma, Roma, Città Metropolitana di Roma, Lazio, Italy",False
PEACE AND FRIENDSHIP STADIUM,OLYMPIACOS,37.9423908,23.6677262,"Pireas, Piraeus Regional Unit, Greece",False
PEACE AND FRIENDSHIP STADIUM,OLYMPIACOS PIRAEUS,37.9423908,23.6677262,"Pireas, Piraeus Regional Unit, Greece",False
PEACE AND FRIENDSHIP STADIUM,OLYMPIACOS PIRAEUS B.C.,37.9423908,23.6677262,"Pireas, Piraeus Regional Unit, Greece",False
PEACE AND FRIENDSHIP STADIUM,OLYMPIACOS PIRAEUS BC,37.9423908,23.6677262,"Pireas, Piraeus Regional Unit, Greece",False
PIONIR,CRVENA ZVEZDA TELEKOM BELGRADE,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
PIONIR,PARTIZAN,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
PIONIR,PARTIZAN BC,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
PIONIR,PARTIZAN IGOKEA,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
PIONIR,PARTIZAN MT:S,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
PIONIR,PARTIZAN MT:S BELGRADE,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
PIONIR,PARTIZAN NIS BELGRADE,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
REGIONALNE CENTRUM SPORTOWE,PGE TUROW ZGORZELEC,51.3954639,16.198417,"Lubin, Powiat lubiński, Dolnośląskie, Poland",False
RHENUS SPORT,STRASBOURG,48.59946,7.765324,"Strasbourg, Bas-Rhin, Grand Est, France",False
RTL SPIROUDOME,BELGACOM SPIROU,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False
RTL SPIROUDOME,BELGACOM SPIROU BASKET,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False
RTL SPIROUDOME,SPIROU CHARLEROI,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False
S.DARIUS AND S.GIRENAS SPORT CENTER,ZALGIRIS,54.89749279999999,23.937315,"Kaunas, Kauno apskritis, Lithuania",False
SALLE GASTON MEDECIN,AS MONACO,43.72829849998817,7.415046372222514,"Monaco",True
SIBUR ARENA,ZENIT ST PETERSBURG,59.97150046811357,30.226670363412893,"Saint Petersburg,Russia",True
SIEMENS ARENA,LIETUVOS RYTAS,54.716712578837885,25.279792716351977,"Vilnius,Lithuania",True
SIEMENS ARENA,LIETUVOS RYTAS VILNIUS,54.716712578837885,25.279792716351977,"Vilnius,Lithuania",True
SINAN ERDEM ARENA,ANADOLU EFES ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM ARENA,CSKA MOSCOW,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM ARENA,EFES PILSEN ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM ARENA,FENERBAHCE ULKER,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM ARENA,FENERBAHCE ULKER ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM ARENA,OLYMPIACOS PIRAEUS,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM ARENA,PANATHINAIKOS ATHENS,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM DOME,ANADOLU EFES ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM DOME,CSKA MOSCOW,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM DOME,FENERBAHCE ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM DOME,REAL MADRID,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM DOME.,ANADOLU EFES ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM SPORTS HALL,ANADOLU EFES ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM SPORTS HALL.,ANADOLU EFES ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SINAN ERDEM SPORTS HALL.,FENERBAHCE BEKO ISTANBUL,40.9881234,28.85273279999999,"Zuhuratbaba, Bakırköy, İstanbul, Türkiye",False
SPIROU DOME,SPIROU BASKET,50.4239284,4.4462651,"Charleroi, Hainaut, Région Wallonne, Belgium",False
SPORTS PALACE YANTARNY,CSKA MOSCOW,54.8752803,19.9393105,"Yantarny, Yantarnyi, Kaliningrad Oblast, Russia",False
STARK ARENA,CRVENA ZVEZDA MTS BELGRADE,44.814327411447245,20.42139689276783,"Belgrade,Serbia",True
STARK ARENA,CSKA MOSCOW,44.814327411447245,20.42139689276783,"Belgrade,Serbia",True
STARK ARENA,FC BARCELONA,44.814327411447245,20.42139689276783,"Belgrade,Serbia",True
STARK ARENA,FENERBAHCE DOGUS ISTANBUL,44.814327411447245,20.42139689276783,"Belgrade,Serbia",True
STARK ARENA,OLYMPIACOS PIRAEUS,44.814327411447245,20.42139689276783,"Belgrade,Serbia",True
STARK ARENA,PARTIZAN MOZZART BET BELGRADE,44.814327411447245,20.42139689276783,"Belgrade,Serbia",True
STARK ARENA,REAL MADRID,44.814327411447245,20.42139689276783,"Belgrade,Serbia",True
STECHERT ARENA,BROSE BASKETS,49.87912450403806,10.920404315305277,"Bamberg,Germany",True
STECHERT ARENA,BROSE BASKETS BAMBERG,49.87912450403806,10.920404315305277,"Bamberg,Germany",True
STOZICE ARENA,UNION OLIMPIJA,46.0813903,14.5214679,"Ljubljana, Slovenia",False
STOZICE ARENA,UNION OLIMPIJA LJUBLJANA,46.0813903,14.5214679,"Ljubljana, Slovenia",False
SVYTURIO ARENA,NEPTUNAS KLAIPEDA,55.6874,21.1518,"Klaipėda, Klaipėdos apskritis, Lithuania",False
Salle Gaston Medecin,AS MONACO,43.72829849998817,7.415046372222514,"Monaco",True
TASOS PAPADOPOULOS “ELEFTHERIA”,PANATHINAIKOS ATHENS,35.14748,33.3119735,"Makedonitissa, Egkomi, Nicosia, Cyprus",False
TIVOLI  ARENA,UNION OLIMPIJA,46.059993324167344,14.49490159211311,"Ljubljana,Slovenia",True
ULKER SPORTS AND EVENT HALL,FB DOGUS,40.992856,29.104796,"Barbaros Mah, Ataşehir, İstanbul, Türkiye",False
ULKER SPORTS AND EVENT HALL,FENERBAHCE BEKO ISTANBUL,40.992856,29.104796,"Barbaros Mah, Ataşehir, İstanbul, Türkiye",False
ULKER SPORTS AND EVENT HALL,FENERBAHCE DOGUS ISTANBUL,40.992856,29.104796,"Barbaros Mah, Ataşehir, İstanbul, Türkiye",False
ULKER SPORTS AND EVENT HALL,FENERBAHCE ISTANBUL,40.992856,29.104796,"Barbaros Mah, Ataşehir, İstanbul, Türkiye",False
ULKER SPORTS ARENA,FENERBAHCE DOGUS ISTANBUL,40.992856,29.104796,"Barbaros Mah, Ataşehir, İstanbul, Türkiye",False
ULKER SPORTS ARENA,FENERBAHCE ISTANBUL,40.992856,29.104796,"Barbaros Mah, Ataşehir, İstanbul, Türkiye",False
ULKER SPORTS ARENA,FENERBAHCE ULKER ISTANBUL,40.992856,29.104796,"Barbaros Mah, Ataşehir, İstanbul, Türkiye",False
UNIVERSAL SPORTS HALL CSKA,CSKA MOSCOW,55.7951,37.5404,"Severnyy administrativnyy okrug, Moskva, Khoroshevskiy, Moskva, Moskva, Russia",False
USH CSKA,CSKA MOSCOW,55.7951,37.5404,"Severnyy administrativnyy okrug, Moskva, Khoroshevskiy, Moskva, Moskva, Russia",False
VIRTUS SEGAFREDO ARENA,VIRTUS SEGAFREDO BOLOGNA,44.51016414513931,11.367522362481047,"Bologna,Italy",True
VOLKSWAGEN ARENA ,DARUSSAFAKA DOGUS ISTANBUL,41.10879997945014,29.00777976429429,"Istanbul,Turkey",True
VOLKSWAGEN ARENA ,DARUSSAFAKA TEKFEN ISTANBUL,41.10879997945014,29.00777976429429,"Istanbul,Turkey",True
WESER-EMS-HALLE,EWE BASKETS OLDENBURG,53.1468293,8.227569299999999,"Oldenburg, Kreisfreie Stadt Oldenburg, Niedersachsen, Germany",False
WIZINK CENTER,REAL MADRID,40.42387859999999,-3.6717512,"Madrid, Madrid, Comunidad de Madrid, Spain",False
YUBILEYNY SPORTS PALACE,ZENIT ST PETERSBURG,59.9502805,30.2916124,"Sankt-Peterburg, Petrogradskiy, Sankt-Peterburg, Russia",False
ZALGIRIO ARENA,ZALGIRIS KAUNAS,54.89052459394121,23.91456783344643,"Kaunas,Lithuania",True
ZALGIRIS ARENA,ZALGIRIS KAUNAS,54.89052459394121,23.91456783344643,"Kaunas,Lithuania",True
ZENITH,ENTENTE ORLEANAISE,47.87048443345012,1.9127842661295085,"Orleans,France",True
Zenith,ENTENTE ORLEANAISE,47.87048443345012,1.9127842661295085,"Orleans,France",True
