VENUE,H_TEAM,LAT,LNG,LOCATION,MANUAL_ENTRY
GEW ENERGY DOME,KÖLN 99ERS,50.9501047,6.8801241,"Ehrenfeld, Köln, Kreisfreie Stadt Köln, Köln, Nordrhein-Westfalen, Germany",False
GOLDBERG ARENA,HAPOEL GILBOA GALIL,31.75664467823199,35.18091345927131,"Avraham Stern St 3, Jerusalem, Izrael",True
GOLDBERG ARENA,HAPOEL JERUSALEM,31.75664467823199,35.18091345927131,"Avraham Stern St 3, Jerusalem, Izrael",True
GOLDBERG ARENA,HAPOEL MIGDAL JERUSALEM,31.75664467823199,35.18091345927131,"Avraham Stern St 3, Jerusalem, Izrael",True
GOLDBERG ARENA,HAPOEL S.C. JERUSALEM,31.75664467823199,35.18091345927131,"Avraham Stern St 3, Jerusalem, Izrael",True
GRAN CANARIA ARENA,GRAN CANARIA,28.103017137895346,-15.456441619571397,"C. Fondos de Segura, s/n, 35019 Las Palmas de Gran Canaria, Las Palmas, Španija",True
GRAN CANARIA ARENA,HERBALIFE GRAN CANARIA,28.103017137895346,-15.456441619571397,"C. Fondos de Segura, s/n, 35019 Las Palmas de Gran Canaria, Las Palmas, Španija",True
GRAN CANARIA ARENA,HERBALIFE GRAN CANARIA LAS PALMAS,28.103017137895346,-15.456441619571397,"C. Fondos de Segura, s/n, 35019 Las Palmas de Gran Canaria, Las Palmas, Španija",True
GROSSE EWE ARENA,EWE BASKETS OLDENBURG,53.1463317,8.228807399999999,"Oldenburg, Kreisfreie Stadt Oldenburg, Niedersachsen, Germany",False
GROSSE EWE ARENA,EWE BASKETS OLDENBURG ,53.1463317,8.228807399999999,"Oldenburg, Kreisfreie Stadt Oldenburg, Niedersachsen, Germany",False
GUILFORD SPECTRUM,GUILDFORD HEAT,51.2494169,-0.5622614,"Surrey, England, United Kingdom",False
HALA MISTRZOW,ANWIL WLOCLAWEK,52.64206091310289,19.07843120756477,"Aleja Fryderyka Chopina 8, 87-810 Włocławek, Poljska",True
HALA ORBITA,ASCO SLASK WROCLAW,51.1322137,16.986762,"Fabryczna, Wrocław, Wrocław, Dolnośląskie, Poland",False
HALA ORBITA,SLASK WROCLAW,51.1322137,16.986762,"Fabryczna, Wrocław, Wrocław, Dolnośląskie, Poland",False
HALA ORBITA,TUROW ZGORZELEC,51.1322137,16.986762,"Fabryczna, Wrocław, Wrocław, Dolnośląskie, Poland",False
HALA PIONIR,CRVENA ZVEZDA,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
HALA PIONIR,CRVENA ZVEZDA DIVA BELGRADE,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
HALA PIONIR,CRVENA ZVEZDA TELEKOM BELGRADE,44.815548,20.4847738,"Beograd, Grad Beograd, Serbia",False
HALA SPORTOVA RANKO ZERAVICA,PARTIZAN NIS BELGRADE,44.8276589,20.4064171,"Novi Beograd, Beograd, Grad Beograd, Serbia",False
HALE ANDRE VACHERESSE,CHORALE ROANNE,46.0312493,4.0515147,"Roanne, Loire, Auvergne-Rhône-Alpes, France",False
HALLE CARPENTIER,JSF NANTERRE,48.8201482,2.3672397,"Paris, Département de Paris, Île-de-France, France",False
HAYRI GUR ARENA,TRABZONSPOR MEDICAL PARK,40.9867199,39.8047948,"Pelitli, Ortahisar, Trabzon, Türkiye",False
HELLINIKO OLYMPIC ARENA,PANIONIOS ATHENS,37.8967839,23.7226122,"Elliniko, Notios Tomeas Athinon, Greece",False
HELSINKI ICE HALL,BISONS LOIMAA,60.1892751,24.9225114,"Helsinki, Finland",False
Halle Georges Carpinter,PARIS BASKETBALL,48.8201482,2.3672397,"Paris, Département de Paris, Île-de-France, France",False
"INDOOR HALL PERISTERIOU ""ANDREAS PAPANDREOU""",PANELLINIOS,38.02827367925028,23.678873617244633,"Damaskineas 2, Peristeri 121 37, Grčija",True
JAKO ARENA BAMBERG,BROSE BASKETS,49.8790665,10.9203854,"Bamberg, Kreisfreie Stadt Bamberg, Oberfranken, Bayern, Germany",False
JANE SANDANSKI,MZT SKOPJE AERODROM,41.993254,21.464572,"North Macedonia, Aerodrom, Skopje, Aerodrom, Greater Skopje",False
JEZERO,RADNICKI KRAGUJEVAC,44.01359760154373,20.923726859466033,"Grada Sirena 15, Kragujevac 34000, Srbija",True
JP CENTAR MORACA,BUDUCNOST VOLI PODGORICA,42.43909698555913,19.253710016553576,"C7Q3+6JJ, Ivana Milutinovića, Podgorica, Črna gora",True
JP CENTAR MORACA,KK BUDUCNOST,42.43909698555913,19.253710016553576,"C7Q3+6JJ, Ivana Milutinovića, Podgorica, Črna gora",True
JP CENTAR MORACA,KK BUDUCNOST ,42.43909698555913,19.253710016553576,"C7Q3+6JJ, Ivana Milutinovića, Podgorica, Črna gora",True
JP CENTAR MORACA,KK BUDUCNOST VOLI,42.43909698555913,19.253710016553576,"C7Q3+6JJ, Ivana Milutinovića, Podgorica, Črna gora",True
KARSIYAKA ARENA,PINAR KARSIYAKA IZMIR,38.47459824982481,27.07622710430253,"Mavişehir, 2040/3. Sk., 35540 Karşıyaka/İzmir, Turčija",True
KAUNAS SPORTS HALL,BC PRIENAI,54.8962562,23.9360774,"Kaunas, Kauno apskritis, Lithuania",False
KAUNAS SPORTS HALL,RUDUPIS,54.8962562,23.9360774,"Kaunas, Kauno apskritis, Lithuania",False
KFAR BLUM,HAPOEL GALIL ELYON,33.172527,35.607938,"Kfar Blum, Tzfat, North District, Israel",False
KIEV PALACE OF SPORTS,BUDIVELNIK KIEV,50.43718550000001,30.5224655,"Pechers'kyi district, Kyiv, Kyiv City, Kyiv, Ukraine",False
KLEINE EWE ARENA,EWE BASKETS OLDENBURG,53.14643461783969,8.228796676353506,"Maastrichter Str. 1, 26123 Oldenburg, Nemčija",True
KLEINE EWE ARENA,EWE BASKETS OLDENBURG ,53.14643461783969,8.228796676353506,"Maastrichter Str. 1, 26123 Oldenburg, Nemčija",True
KOMBANK ARENA,CRVENA ZVEZDA TELEKOM BELGRADE,44.81522280930069,20.421893474219832,"Булевар Арсенија Чарнојевића 58, Београд 11070",True
KOSARKASKA DVORANA FMP - ZELEZNIK,BC FMP,44.7312437,20.3766346,"Beograd, Grad Beograd, Serbia",False
KOSARKASKI CENTAR DRAZEN PETROVIC,CEDEVITA ZAGREB,45.8026091,15.9635008,"Zagreb, Grad Zagreb, Croatia",False
KRISTALL ARENA,AVTODOR SARATOV,51.51401482298674,45.99589835773885,"д63 к 2, ул. Чернышевского, Саратов, Саратовская обл., 410004",True
KRYLATSKOYE SPORTS PALACE,KRASNY OKTYABR VOLGOGRAD,55.75727639999999,37.4434239,"Zapadnyy administrativnyy okrug, Moskva, Krylatskoye, Moskva, Moskva, Russia",False
KYIV SPORTS PALLACE,BC KYIV,50.43718550000001,30.5224655,"Pechers'kyi district, Kyiv, Kyiv City, Kyiv, Ukraine",False
LA CASILLA,RETABET BILBAO BASKET,43.25670059999999,-2.943647,"Bilbo, Bizkaia, Euskadi, Spain",False
LA FONTETA,VALENCIA BASKET,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False
LA MEILLERAIE,CHOLET BASKET,47.05768579999999,-0.8968887000000001,"Cholet, Maine-et-Loire, Pays de la Loire, France",False
LAKTASI,IGOKEA ALEKSANDROVAC,44.9064386,17.3014638,"Laktaši, Republika Srpska, Bosnia and Herzegovina",False
LAMIA ARENA,PANELLINIOS BC,38.89186027463253,22.445933747588075,"Lamia, Greece",True
LAND ROVER ARENA,FORTITUDO BOLOGNA,44.500018356387386,11.331714152543894,"Piazza Manfredi Azzarita, 3, 40122 Bologna BO, Italija",True
LE COLISEE,ELAN CHALON,46.78691629999999,4.864756499999999,"Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France",False
LE COLISEE,ELAN CHALON SUR SAONE,46.78691629999999,4.864756499999999,"Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France",False
LIETUVOS RYTAS ARENA,LIETUVOS RYTAS VILNIUS,54.71644990090124,25.2797875165429,"Ozo g. 14, 08200 Vilnius, Litva",True
LOKHALLE GOETTINGEN,BG GOETTINGEN,51.5368126,9.922518799999999,"Weststadt, Göttingen, Göttingen, Niedersachsen, Germany",False
LOTTO ARENA,ANTWERP GIANTS,51.23029092410637,4.442244975402416,"Schijnpoortweg 119, 2170 Antwerpen, Belgija",True
LOTTO ARENA,TELENET GIANTS ANTWERP,51.23029092410637,4.442244975402416,"Schijnpoortweg 119, 2170 Antwerpen, Belgija",True
MAASPORT SPORTS & EVENTS,EIFFELTOWERS DEN BOSCH,51.7226614,5.3155905,"'s-Hertogenbosch, 's-Hertogenbosch, Noord-Brabant, Netherlands",False
MACCABI SPORTS HALL,MACCABI RISHON LEZION,31.969723947821308,34.78646896269846,"Golda Me'ir St 9, Rishon LeTsiyon, Izrael",True
MADRID ARENA,ASEFA ESTUDIANTES,40.413205611606294,-3.7382520091708877,"Av. de Portugal, s/n, 28011 Madrid, Španija",True
MALCHA SPORTS HALL,HAPOEL GILBOA GALIL,31.75672674147139,35.18086518435429,"Avraham Stern St 3, Jerusalem, Izrael",True
MALCHA SPORTS HALL,HAPOEL MIGDAL JERUSALEM,31.75672674147139,35.18086518435429,"Avraham Stern St 3, Jerusalem, Izrael",True
MAPOORO ARENA,FOXTOWN CANTU,45.740144660373964,9.10010815374003,"Via Cantù, 10, 22060 Cucciago CO, Italija",True
MARCEL CERDAN,BOULOGNE METROPOLITANS 92,48.896075252945074,2.278255786071942,"141 Rue Danton, 92300 Levallois-Perret, Francija",True
MARTIN CARPENA,UNICAJA MALAGA,36.6825857,-4.4604807,"Málaga, Málaga, Andalucía, Spain",False
MARTINI PLAZA,GASTERRA FLAMES,53.2025759,6.555294099999999,"Stadsparkwijk, Groningen, Groningen, Groningen, Netherlands",False
MARTINI PLAZA,HANZEVAST CAPITALS,53.2025759,6.555294099999999,"Stadsparkwijk, Groningen, Groningen, Groningen, Netherlands",False
MARTINI PLAZA,MPC CAPITALS,53.2025759,6.555294099999999,"Stadsparkwijk, Groningen, Groningen, Groningen, Netherlands",False
MAURICE THOREZ,NANTERRE 92,48.89228597974999,2.211565236315271,"136 Av. Frederic et Irene Joliot Curie, 92000 Nanterre, Francija",True
MAX SCHMELING HALLE,ALBA BERLIN,52.5449373,13.404347,"Bezirk Pankow, Berlin, Kreisfreie Stadt Berlin, Berlin, Germany",False
MEDIOLANUM FORUM,EA7 EMPORIO ARMANI MILAN,45.4014122,9.142294699999999,"Assago, Assago, Città Metropolitana di Milano, Lombardia, Italy",False
MENORA MIVTACHIM ARENA,MACCABI FOX TEL AVIV,32.0612909,34.79138030000001,"Tel Aviv-Yafo, Tel Aviv District, Israel",False
MERCEDES-BENZ ARENA,ALBA BERLIN,52.50641357513736,13.44362784759504,"Mercedes-Platz 1, 10243 Berlin, Nemčija",True
MERIDIAN SPORT KOMPLEX,BC DONETSK,50.441395202511046,30.419745579187012,"Heroiv Sevastopolya St, 11В, Kyiv, Ukrajina, 02000",True
METRO WEST RAANANA,BNEI HASHARON,32.1899657,34.8772006,"Ra'anana, Petach Tikva, Center District, Israel",False
MHP ARENA,MHP RIESEN LUDWIGSBURG,48.89092051480893,9.182913579119719,"Schwieberdinger Str. 30, 71636 Ludwigsburg, Nemčija",True
MHPARENA,MHP RIESEN LUDWIGSBURG,48.89092051480893,9.182913579119719,"Schwieberdinger Str. 30, 71636 Ludwigsburg, Nemčija",True
MIRZA DELIBASIC,KK BOSNA,43.854699354224586,18.413976460970954,"VC37+RJC, Sarajevo 71000, Bosna in Hercegovina",True
MONS ARENA,BELFIUS MONS HAINAUT,50.45042913551187,3.875464396184059,"Rue des Laminoirs 2a, 7012 Mons, Belgija",True
MONS ARENA,DEXIA MONS-HAINAUT,50.45042913551187,3.875464396184059,"Rue des Laminoirs 2a, 7012 Mons, Belgija",True
MONS.ARENA,DEXIA MONS-HAINAUT,50.45042913551187,3.875464396184059,"Rue des Laminoirs 2a, 7012 Mons, Belgija",True
MORACA,BUDUCNOST VOLI,42.56595417722637,19.25939390381886,Montenegro,False
MORACA,BUDUCNOST VOLI PODGORICA,42.56595417722637,19.25939390381886,Montenegro,False
"NATIONAL ATHLETIC CENTER ""MAKIS LIOUGAS""",PANIONIOS IDROGIOS,37.8594468,23.7555632,"Αθήνα, Νότιος Τομέας Αθηνών, Greece",False
"NATIONAL ATHLETIC CENTER ""MAKIS LIOUGAS""",PANIONIOS ON TELECOMS,37.8594468,23.7555632,"Αθήνα, Νότιος Τομέας Αθηνών, Greece",False
NGC CANTU,BENNET CANTU,45.740029988971315,9.100228855331308,"Via Cantù, 10, 22060 Cucciago CO, Italija",True
O.A.K.A.,BC MAROUSSI,38.037713,23.7842981,"Marousi, Vorios Tomeas Athinon, Greece",False
O2 WORLD,ALBA BERLIN,52.5063143,13.4436316,"Bezirk Friedrichshain-Kreuzberg, Berlin, Kreisfreie Stadt Berlin, Berlin, Germany",False
OLIMPIA,CSU ASESOFT PLOIESTI,44.93211007667839,26.011722418246077,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True
OLIMPIA SPORTS ARENA,CSU ASESOFT PLOIESTI,44.93211007667839,26.011722418246077,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True
OLIMPIA SPORTS ARENA,PLOIESTI,44.93211007667839,26.011722418246077,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True
OLIVIA SPORT HALL,PLOIESTI,44.93211007667839,26.011722418246077,"Strada Alecu Russo 10, Ploiești 107592, Romunija",True
OLYMP,KHIMIK YUZHNE,46.621185667228815,31.100057579496657,"50-річчя Перемоги пл. 2, Yuzhne, Одеська, Ukrajina, 65481",True
OLYMPIC CENTER VENTSPILS,VENTSPILS,57.3869343,21.5713809,"Ventspils, Latvia",False
OLYMPIC COMPLEX-HELLINIKON,PANELLINIOS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True
OLYMPIC COMPLEX-HELLINIKON,PANIONIOS ATHENS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True
OLYMPIC COMPLEX-HELLINIKON,PANIONIOS BC ATHENS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True
OLYMPIC COMPLEX-HELLINIKON,PANIONIOS ON TELECOMS,37.89713948558119,23.72265511556223,"Leof. Posidonos, Elliniko Argiroupoli 167 77, Grčija",True
OLYMPIC HALL ZETRA,KK BOSNA,43.87184209999999,18.4094958,"Bosnia and Herzegovina, Sarajevo, Sarajevo Canton, Federation of Bosnia and Herzegovina",False
OLYMPIC SPORTS CENTER ATHENS,AEK ATHENS,38.0386851,23.7864059,"Athina, Vorios Tomeas Athinon, Greece",False
OVO Arena Wembley ,LONDON LIONS,51.558096,-0.282586,"Greater London, England, United Kingdom",False
PABELLON FUENTE DE SAN LUIS,PAMESA VALENCIA,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False
PABELLON FUENTE DE SAN LUIS,POWER ELECTRONICS VALENCIA,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False
PABELLON FUENTE DE SAN LUIS,VALENCIA BASKET,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False
PABELLON FUENTE DE SAN LUIS,VALENCIA BASKET CLUB,39.4516754,-0.3660431,"València, Valencia, Comunidad Valenciana, Spain",False
PABELLON MUNICIPAL DE DEPORTES DE BADALONA,CLUB JOVENTUT BADALONA,41.4425079,2.2319852,"Badalona, Barcelona, Catalunya, Spain",False
PABELLON MUNICIPAL DE DEPORTES DE BADALONA,DKV JOVENTUT,41.4425079,2.2319852,"Badalona, Barcelona, Catalunya, Spain",False
PABELLON PRINCIPE FELIPE,CAI ZARAGOZA,41.6354463,-0.8658883,"Zaragoza, Zaragoza, Aragón, Spain",False
PABELLÓN MUNICIPAL DE DEPORTES DE SAN PABLO,CAJASOL,37.396371118438104,-5.963437654537083,"Calle Dr. Laffon Soto, s/n, 41007 Sevilla, Španija",True
PABELLÓN MUNICIPAL DE DEPORTES DE SAN PABLO,CAJASOL SEVILLE,37.396371118438104,-5.963437654537083,"Calle Dr. Laffon Soto, s/n, 41007 Sevilla, Španija",True
PABELLÓN MUNICIPAL DE DEPORTES SAN PABLO,BALONCESTO SEVILLE,37.397044,-5.9642414,"Sevilla, Sevilla, Andalucía, Spain",False
PAIS ARENA JERUSALEM,HAPOEL BANK YAHAV JERUSALEM,31.751318,35.1941643,"Jerusalem, Jerusalem District, Israel",False
PAIS ARENA JERUSALEM,HAPOEL JERUSALEM,31.751318,35.1941643,"Jerusalem, Jerusalem District, Israel",False
PALABIGI,GRISSIN BON REGGIO EMILIA,44.6992193,10.6245567,"Reggio Emilia, Reggio Emilia, Provincia di Reggio Emilia, Emilia-Romagna, Italy",False
PALAC SPORT,BC BUDIVELNIK KIEV,50.43718550000001,30.5224655,"Pechers'kyi district, Kyiv, Kyiv City, Kyiv, Ukraine",False
PALACIO DE DEPORTES JOSE MARIA MARTIN CARPENA,UNICAJA MALAGA,36.6825857,-4.4604807,"Málaga, Málaga, Andalucía, Spain",False
PALACIO DE LOS DEPORTES DE MURCIA,UCAM MURCIA,37.9938163,-1.1126474,"Murcia, Murcia, Región de Murcia, Spain",False
PALACIO MUNICIPAL DE DEPORTES (HUESCA),CAI ZARAGOZA,42.1341209,-0.4214848,"Huesca, Huesca, Aragón, Spain",False
PALACIO VISTALEGRE,ASEFA ESTUDIANTES,40.3860038,-3.7385633,"Madrid, Madrid, Comunidad de Madrid, Spain",False
PALACIO VISTALEGRE,CLUB ESTUDIANTES,40.3860038,-3.7385633,"Madrid, Madrid, Comunidad de Madrid, Spain",False
PALADOZZA,FORTITUDO BOLOGNA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False
PALADOZZA,GRISSIN BON REGGIO EMILIA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False
PALADOZZA,SEGAFREDO VIRTUS BOLOGNA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False
PALADOZZA,VIRTUS SEGAFREDO BOLOGNA,44.4999036,11.332551,"Bologna, Bologna, Città Metropolitana di Bologna, Emilia-Romagna, Italy",False
PALAESTRA,MONTEPASCHI SIENA,43.33415091383993,11.313805077150251,"Viale Achille Sclavo, 12, 53100 Siena SI, Italija",True
PALAIS DES SPORTS,ARIS BSA,40.626860507988454,22.957397753472243,"Grigoriou Lampraki 2, Thessaloniki 546 36, Grčija",False
PALAIS DES SPORTS,ARIS BSA 2003,40.626860507988454,22.957397753472243,"Grigoriou Lampraki 2, Thessaloniki 546 36, Grčija",False
PALAIS DES SPORTS,ARIS THESSALONIKI,40.626860507988454,22.957397753472243,"Grigoriou Lampraki 2, Thessaloniki 546 36, Grčija",False
